"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     
          0,           0,          36,      -7.927554492,      -8.023059551,      -7.669102481,      -6.131831518
          0,           0,          37,      -7.979116557,      -8.073078495,      -7.717765575,      -6.183383357
          0,           0,          38,      -8.029247328,      -8.116021854,      -7.766663344,      -6.233554795
          0,           0,          39,      -8.079166316,      -8.170547298,      -7.813269188,       -6.28340827
          0,           0,          40,      -8.126780274,       -8.22222601,      -7.858420687,      -6.330975216
          0,           0,          41,      -8.173216612,      -8.267559294,      -7.901997781,      -6.377461703
          0,           0,          42,      -8.220094983,      -8.311694474,      -7.947003274,      -6.424314965
          0,           0,          43,      -8.267125648,      -8.357777491,      -7.992771136,      -6.471331066
          0,           0,          44,       -8.31350918,      -8.401288474,      -8.038300261,       -6.51773891
          0,           0,          45,      -8.359793172,      -8.445741145,      -8.083421529,      -6.564006613
          0,           0,          46,      -8.406419101,      -8.491446678,      -8.128762654,      -6.610635164
          0,           0,          47,       -8.45274083,      -8.535818684,      -8.173498525,      -6.656954765
          0,           0,          48,      -8.499336679,      -8.580429653,      -8.218190331,      -6.703570611
          0,           0,          49,      -8.545931894,      -8.627004444,      -8.262737485,       -6.75015983
          0,           0,          50,      -8.592200582,      -8.673691007,      -8.306901001,      -6.796413079
          0,           0,          51,      -8.638399957,       -8.71914233,      -8.351268949,      -6.842640211
          0,           0,          52,      -8.684403374,      -8.763709325,      -8.395824082,      -6.888619493
          0,           0,          53,      -8.730162314,      -8.807530563,      -8.440305107,       -6.93436794
          0,           0,          54,      -8.775915323,      -8.851147385,      -8.484809562,      -6.980129358
          0,           0,          55,      -8.821483108,      -8.895736974,      -8.529001775,      -7.025686744
          0,           0,          56,      -8.867050541,      -8.940878864,      -8.572950374,      -7.071261294
          0,           0,          57,      -8.912786916,      -8.985926812,      -8.616994317,      -7.116999975
          0,           0,          58,      -8.958353016,      -9.031130369,      -8.660830167,      -7.162569527
          0,           0,          59,      -9.003737823,      -9.075443206,      -8.704460165,       -7.20795554
          0,           0,          60,      -9.048927081,      -9.118402308,      -8.747994333,      -7.253136266
          0,           0,          61,      -9.093872677,      -9.161159855,      -8.791291031,      -7.298084652
          0,           0,          62,       -9.13884633,       -9.20414504,      -8.834525884,      -7.343051727
          0,           0,          63,      -9.183805942,      -9.247783484,      -8.877730072,      -7.388009267
          0,           0,          64,      -9.228718709,      -9.292685517,      -8.920781857,      -7.432928208
          0,           0,          65,      -9.273583629,       -9.33791844,      -8.963795013,      -7.477794995
          0,           0,          66,      -9.318237468,      -9.382296743,      -9.006733405,      -7.522448615
          0,           0,          67,      -9.362671623,      -9.425495458,      -9.049523438,       -7.56687962
          0,           0,          68,      -9.406909163,      -9.467473341,      -9.092189468,      -7.611117636
          0,           0,          69,      -9.450911683,      -9.508750402,      -9.134607351,      -7.655112903
          0,           0,          70,      -9.494855594,      -9.550297844,      -9.176798832,      -7.699051934
          0,           0,          71,      -9.538847276,      -9.592772349,       -9.21887297,      -7.743046612
          0,           0,          72,      -9.582815511,      -9.636286026,      -9.260815182,      -7.787012812
          0,           0,          73,      -9.626755939,      -9.680305216,      -9.302719558,      -7.830957168
          0,           0,          74,      -9.670564089,      -9.724036169,      -9.344628112,      -7.874766169
          0,           0,          75,      -9.714091072,      -9.766860198,      -9.386437023,      -7.918290037
          0,           0,          76,      -9.757362424,      -9.808435006,      -9.428132759,       -7.96156145
          0,           0,          77,      -9.800419557,      -9.849114805,      -9.469678698,      -8.004613202
          0,           0,          78,         -9.843363,      -9.889690966,      -9.511032416,      -8.047554616
          0,           0,          79,      -9.886338685,      -9.930767661,      -9.552257766,      -8.090529414
          0,           0,          80,      -9.929331942,      -9.972684152,      -9.593366523,      -8.133521397
          0,           0,          81,      -9.972297908,      -10.01525343,      -9.634375182,      -8.176490453
          0,           0,          82,      -10.01516656,      -10.05784632,      -9.675341161,      -8.219358321
          0,           0,          83,      -10.05781048,      -10.09991836,      -9.716239924,      -8.262000304
          0,           0,          84,      -10.10020855,      -10.14113739,      -9.757050791,      -8.304397137
          0,           0,          85,      -10.14240081,      -10.18156235,       -9.79777573,      -8.346586323
          0,           0,          86,      -10.18446011,      -10.22166782,         -9.838392,      -8.388643107
          0,           0,          87,      -10.22650258,      -10.26194172,      -9.878916764,      -8.430683993
          0,           0,          88,      -10.26856548,       -10.3026964,      -9.919366442,      -8.472746753
          0,           0,          89,      -10.31061482,        -10.343949,      -9.959729902,       -8.51479623
          0,           0,          90,        -10.352594,       -10.3853711,      -10.00002066,      -8.556775373
          0,           0,          91,      -10.39441391,      -10.42656505,      -10.04023911,      -8.598594173
          0,           0,          92,      -10.43602649,      -10.46726563,      -10.08037507,      -8.640204663
          0,           0,          93,      -10.47745467,      -10.50741742,      -10.12043973,      -8.681631375
          0,           0,          94,      -10.51875238,      -10.54723628,      -10.16044159,      -8.722926877
          0,           0,          95,      -10.56000109,      -10.58704195,      -10.20039501,      -8.764174237
          0,           0,          96,      -10.60125461,      -10.62706817,      -10.24031207,      -8.805427259
          0,           0,          97,      -10.64249937,      -10.66738797,      -10.28018085,        -8.8466713
          0,           0,          98,      -10.68370209,      -10.70787187,      -10.31999316,      -8.887874038
          0,           0,          99,      -10.72480319,       -10.7482934,      -10.35974091,       -8.92897386
          0,           0,         100,      -10.76574788,      -10.78846923,      -10.39941565,       -8.96991689
          0,           0,         101,      -10.80654563,      -10.82832041,       -10.4390278,       -9.01071356
          0,           0,         102,      -10.84722709,      -10.86792065,      -10.47858985,      -9.051393311
          0,           0,         103,      -10.88784355,      -10.90743949,      -10.51812218,      -9.092008752
          0,           0,         104,      -10.92844718,      -10.94702298,      -10.55764146,      -9.132611629
          0,           0,         105,      -10.96903356,      -10.98673814,      -10.59713623,      -9.173197237
          0,           0,         106,      -11.00959006,      -11.02655495,      -10.63659717,      -9.213753301
          0,           0,         107,      -11.05009157,      -11.06637765,      -10.67601615,      -9.254253744
          0,           0,         108,      -11.09048746,      -11.10610232,      -10.71537933,      -9.294648443
          0,           0,         109,      -11.13077983,      -11.14566956,      -10.75469683,      -9.334939775
          0,           0,         110,      -11.17098899,       -11.1850908,      -10.79397759,      -9.375147846
          0,           0,         111,      -11.21113109,      -11.22443051,      -10.83323155,      -9.415289132
          0,           0,         112,      -11.25124808,       -11.2637623,       -10.8724814,      -9.455405377
          0,           0,         113,       -11.2913407,      -11.30312277,      -10.91171857,      -9.495497275
          0,           0,         114,      -11.33139416,      -11.34250999,      -10.95092932,      -9.535550059
          0,           0,         115,      -11.37141666,      -11.38190692,      -10.99011642,      -9.575571693
          0,           0,         116,       -11.4113771,      -11.42127905,      -11.02926822,      -9.615531153
          0,           0,         117,      -11.45126632,      -11.46059526,      -11.06838865,      -9.655419549
          0,           0,         118,       -11.4911113,      -11.49985381,      -11.10749132,      -9.695263794
          0,           0,         119,      -11.53090701,      -11.53906751,      -11.14657411,       -9.73505881
          0,           0,         120,      -11.57067071,      -11.57825346,      -11.18565099,      -9.774821942
          0,           0,         121,      -11.61041219,      -11.61742193,      -11.22472359,      -9.814562734
          0,           0,         122,      -11.65010638,      -11.65656702,      -11.26377108,      -9.854256271
          0,           0,         123,      -11.68976584,      -11.69569461,      -11.30279692,      -9.893914994
          0,           0,         124,       -11.7293905,      -11.73481773,      -11.34180389,      -9.933538815
          0,           0,         125,      -11.76896863,      -11.77393168,      -11.38079002,      -9.973116372
          0,           0,         126,      -11.80852483,      -11.81303984,      -11.41977107,      -10.01267202
          0,           0,         127,      -11.84806112,      -11.85214454,      -11.45874734,      -10.05220778
          0,           0,         128,      -11.88756935,       -11.8912289,      -11.49771559,      -10.09171554
          0,           0,         129,      -11.92705569,      -11.93028482,      -11.53668107,      -10.13120123
          0,           0,         130,      -11.96650456,      -11.96930162,      -11.57562751,      -10.17064958
          0,           0,         131,      -12.00590704,       -12.0082807,      -11.61454731,      -10.21005143
          0,           0,         132,      -12.04527733,      -12.04724696,      -11.65345167,        -10.249421
          0,           0,         133,       -12.0846223,      -12.08621591,       -11.6923445,      -10.28876558
          0,           0,         134,      -12.12395317,      -12.12520044,      -11.73123705,      -10.32809603
          0,           0,         135,      -12.16328382,      -12.16420287,      -11.77013674,      -10.36742633
          0,           0,         136,      -12.20260203,      -12.20320222,      -11.80903546,      -10.40674415
          0,           0,         137,       -12.2418978,      -12.24217487,      -11.84792752,      -10.44603926
          0,           0,         138,      -12.28116764,      -12.28110877,      -11.88680505,       -10.4853087
          0,           0,         139,      -12.32039553,      -12.32001017,       -11.9256581,      -10.52453613
          0,           0,         140,      -12.35957994,      -12.35888558,      -11.96448805,      -10.56371988
          0,           0,         141,      -12.39874426,      -12.39775933,      -12.00331107,      -10.60288391
          0,           0,         142,      -12.43790716,      -12.43665412,       -12.0421373,      -10.64204656
          0,           0,         143,      -12.47707176,      -12.47556894,      -12.08097317,      -10.68121088
          0,           0,         144,      -12.51623755,      -12.51449394,      -12.11982012,      -10.72037646
          0,           0,         145,      -12.55539106,       -12.5533945,      -12.15865945,      -10.75952928
          0,           0,         146,      -12.59451636,      -12.59225872,      -12.19748314,      -10.79865414
          0,           0,         147,      -12.63361844,      -12.63110475,      -12.23628953,      -10.83775604
          0,           0,         148,      -12.67267328,      -12.66992595,      -12.27506668,      -10.87681024
          0,           0,         149,      -12.71169277,       -12.7087393,      -12.31383282,      -10.91582949
          0,           0,         150,      -12.75072682,       -12.7475678,      -12.35260466,      -10.95486346
          0,           0,         151,      -12.78976212,      -12.78641899,      -12.39138677,      -10.99389847
          0,           0,         152,      -12.82879933,      -12.82528039,       -12.4301852,      -11.03293567
          0,           0,         153,      -12.86784171,      -12.86411965,      -12.46898399,      -11.07197746
          0,           0,         154,      -12.90685012,      -12.90292331,      -12.50776361,      -11.11098524
          0,           0,         155,      -12.94584652,      -12.94170978,      -12.54652811,      -11.14998164
          0,           0,         156,      -12.98480921,      -12.98049055,      -12.58526857,      -11.18894386
          0,           0,         157,      -13.02371817,      -13.01926033,      -12.62398679,      -11.22785248
          0,           0,         158,      -13.06264166,      -13.05803609,      -12.66271026,      -11.26677605
          0,           0,         159,      -13.10157808,      -13.09684182,       -12.7014469,      -11.30571222
          0,           0,         160,      -13.14051019,      -13.13565173,      -12.74019699,      -11.34464439
          0,           0,         161,       -13.1794559,      -13.17444483,      -12.77896011,       -11.3835898
          0,           0,         162,      -13.21837672,      -13.21319874,      -12.81770404,      -11.42250979
          0,           0,         163,      -13.25727692,       -13.2519244,      -12.85642815,      -11.46140996
          0,           0,         164,      -13.29616499,      -13.29066329,      -12.89513931,      -11.50029783
          0,           0,         165,      -13.33499692,       -13.3293932,      -12.93381916,       -11.5391293
          0,           0,         166,       -13.3738204,      -13.36812639,      -12.97249895,      -11.57795294
          0,           0,         167,       -13.4126771,      -13.40689116,      -13.01119508,      -11.61680956
          0,           0,         168,      -13.45152784,      -13.44566265,       -13.0499014,      -11.65566024
          0,           0,         169,      -13.49038685,      -13.48442336,      -13.08862854,      -11.69451921
          0,           0,         170,      -13.52924271,      -13.52313972,      -13.12734394,       -11.7333743
          0,           0,         171,      -13.56806196,      -13.56181797,      -13.16603386,      -11.77219333
          0,           0,         172,      -13.60688092,      -13.60050719,      -13.20471511,      -11.81101233
          0,           0,         173,      -13.64565992,      -13.63919925,      -13.24336788,      -11.84979079
          0,           0,         174,      -13.68440134,      -13.67789586,      -13.28200937,      -11.88853229
          0,           0,         175,      -13.72318514,      -13.71661786,      -13.32066778,       -11.9273162
          0,           0,         176,       -13.7619742,      -13.75536129,      -13.35933902,       -11.9661051
          0,           0,         177,      -13.80076181,      -13.79409676,      -13.39802928,      -12.00489299
          0,           0,         178,      -13.83956274,      -13.83279026,      -13.43672146,      -12.04369327
          0,           0,         179,      -13.87832533,      -13.87143991,      -13.47538715,      -12.08245516
          0,           0,         180,      -13.91708082,      -13.91008042,      -13.51403861,      -12.12121112
          0,           0,         181,      -13.95581751,      -13.94873717,      -13.55267243,      -12.15994729
          0,           0,         182,      -13.99450366,       -13.9873995,      -13.59128408,      -12.19863336
          0,           0,         183,      -14.03321692,      -14.02608125,      -13.62990801,      -12.23734679
          0,           0,         184,       -14.0719575,      -14.06479942,      -13.66855198,      -12.27608715
          0,           0,         185,       -14.1106934,      -14.10351506,      -13.70720987,      -12.31482336
          0,           0,         186,      -14.14944457,      -14.14219975,      -13.74588201,       -12.3535743
          0,           0,         187,      -14.18817402,      -14.18083592,       -13.7845334,        -12.392303
          0,           0,         188,      -14.22687762,      -14.21944115,      -13.82316138,      -12.43100661
          0,           0,         189,      -14.26557736,      -14.25806649,      -13.86178053,      -12.46970661
          0,           0,         190,      -14.30423243,      -14.29669688,      -13.90037285,      -12.50836093
          0,           0,         191,      -14.34288614,      -14.33534823,      -13.93896961,       -12.5470149
          0,           0,         192,      -14.38158337,      -14.37403825,      -13.97758985,      -12.58571241
          0,           0,         193,      -14.42028488,      -14.41273985,      -14.01622498,      -12.62441376
          0,           0,         194,      -14.45899558,      -14.45142465,      -14.05487951,      -12.66312458
          0,           0,         195,      -14.49770619,      -14.49006023,      -14.09352457,       -12.7018341
          0,           0,         196,      -14.53637984,      -14.52865282,       -14.1321428,      -12.74050794
          0,           0,         197,      -14.57504836,       -14.5672501,      -14.17074954,      -12.77917657
          0,           0,         198,      -14.61368714,      -14.60585815,      -14.20933389,      -12.81781544
          0,           0,         199,      -14.65230037,      -14.64448366,      -14.24791158,      -12.85642871
          0,           0,         200,      -14.69095936,      -14.68314901,      -14.28651302,      -12.89508749
          0,           0,         201,      -14.72963615,      -14.72184147,      -14.32513418,      -12.93376405
          0,           0,         202,      -14.76832199,      -14.76053019,      -14.36377663,      -12.97245073
          0,           0,         203,      -14.80702114,      -14.79917862,      -14.40242229,       -13.0111484
          0,           0,         204,      -14.84568743,      -14.83777963,      -14.44104497,      -13.04981463
          0,           0,         205,      -14.88433582,      -14.87636009,      -14.47964622,        -13.088464
          0,           0,         206,      -14.92296793,      -14.91495332,      -14.51823265,      -13.12709654
          0,           0,         207,      -14.96156336,      -14.95356125,      -14.55680014,      -13.16569024
          0,           0,         208,      -15.00019078,      -14.99221116,      -14.59539065,      -13.20431831
          0,           0,         209,      -15.03884999,      -15.03089625,       -14.6340044,      -13.24297815
          0,           0,         210,      -15.07752614,      -15.06959188,      -14.67264181,       -13.2816533
          0,           0,         211,      -15.11621605,      -15.10826406,      -14.71129242,      -13.32034387
          0,           0,         212,      -15.15489446,      -15.14688476,      -14.74993053,      -13.35902041
          0,           0,         213,      -15.19353819,       -15.1854685,      -14.78853502,       -13.3976652
          0,           0,         214,      -15.23217488,      -15.22405899,      -14.82713391,      -13.43630254
          0,           0,         215,      -15.27077149,      -15.26265962,      -14.86570942,      -13.47489923
          0,           0,         216,      -15.30937446,      -15.30128795,      -14.90429089,      -13.51350241
          0,           0,         217,       -15.3480233,      -15.33997246,      -14.94290313,      -13.55214713
          0,           0,         218,      -15.38670025,      -15.37869056,      -14.98154614,      -13.59082845
          0,           0,         219,      -15.42539893,       -15.4173937,      -15.02021161,      -13.62952632
          0,           0,         220,      -15.46409203,      -15.45604823,      -15.05886642,      -13.66822079
          0,           0,         221,      -15.50276889,      -15.49467182,      -15.09751165,      -13.70689458
          0,           0,         222,      -15.54141191,      -15.53326475,      -15.13612115,      -13.74554008
          0,           0,         223,      -15.58002791,      -15.57186403,      -15.17470884,      -13.78415133
          0,           0,         224,      -15.61862175,      -15.61048231,      -15.21329478,      -13.82274941
          0,           0,         225,       -15.6572576,       -15.6491693,      -15.25191011,       -13.8613868
          0,           0,         226,      -15.69595755,      -15.68791238,      -15.29057364,      -13.90007669
          0,           0,         227,      -15.73466049,      -15.72664765,      -15.32925024,      -13.93878823
          0,           0,         228,      -15.77337583,      -15.76534623,       -15.3679332,      -13.97749889
          0,           0,         229,      -15.81210343,      -15.80402055,      -15.40662884,      -14.01622797
          0,           0,         230,      -15.85076698,      -15.84261963,      -15.44526711,      -14.05489825
          0,           0,         231,      -15.88940978,      -15.88124143,      -15.48388317,      -14.09353652
          0,           0,         232,       -15.9280271,      -15.91986238,      -15.52248555,      -14.13215101
          0,           0,         233,      -15.96666933,      -15.95856259,      -15.56111185,      -14.17078903
          0,           0,         234,       -16.0053599,      -15.99733506,      -15.59977448,      -14.20947544
