0 0.5474720001220703
0.0001499735226389021 0.643729567527771
0.0003065182536374778 0.7399908900260925
0.0004699220880866051 0.8291586637496948
0.0006404855521395802 0.9022600054740906
0.0008185224141925573 0.9530801773071289
0.001004360034130514 0.9819388389587402
0.001198340207338333 0.9948124289512634
0.001400819746777415 0.9990670680999756
0.001612171065062284 0.9999784231185913
0.001832782756537199 1.000040888786316
0.002063060645014048 1.00001049041748
0.002303428249433637 1.000000357627869
0.002554327715188265 0.9999996423721313
0.002816220512613654 0.9999999403953552
0.003089588135480881 1
0.003374933265149593 1
0.003672780934721231 1
0.003983679227530956 1
0.004308199044317007 1
0.004646937828511 1
0.005000518634915352 1
0.005369591992348433 1
0.005754835903644562 1
0.006156959105283022 1
0.006576701998710632 1
0.007014835253357887 1
0.007472165860235691 1
0.007949533872306347 1
0.008447818458080292 1
0.008967935107648373 1
0.00951084028929472 1
0.0100775333121419 1
0.01066905539482832 1
0.01128649525344372 1
0.01193098910152912 1
0.01260372065007687 1
0.01330592762678862 1
0.01403890270739794 1
0.01480399258434772 1
0.0156026054173708 1
0.01643620990216732 1
0.01730633899569511 1
0.01821459084749222 1
0.01916263997554779 1
0.02015222795307636 1
0.02118517644703388 1
0.02226338163018227 1
0.02338883094489574 1
0.02500000037252903 1
