# eta	f'		y	u
0	 	 	 0
0.2	 	 	0.06641
0.4	 	 	0.13277
0.6	 	 	0.19894
0.8	 	 	0.26472
1	 	 	0.3298 
1.2	 	 	0.39381
1.4	 	 	0.45631
1.6	 	 	0.51683
1.8	 	 	0.57486
2	 	 	0.62989
2.2	 	 	0.68147
2.4	 	 	0.72918
2.6	 	 	0.77269
2.8	 	 	0.81178
3	 	 	0.84634
3.2	 	 	0.87641
3.4	 	 	0.90211
3.6	 	 	0.9237
3.8	 	 	0.94151
4	 	 	0.95592
4.2	 	 	0.96736
4.4	 	 	0.97628
4.6	 	 	0.98309
4.8	 	 	0.98819
5			0.99194
5.2			0.99464
5.4			0.99655
5.6			0.99787
5.8			0.99876
6			0.99936
