0 0.699849009513855
0.000769886071793735 0.9468109011650085
0.001539658172987401 1.000068187713623
0.002309316303580999 1.001685261726379
0.003078860696405172 1.000234365463257
0.003848291002213955 0.9999760389328003
0.004617607221007347 0.9999874234199524
0.005386809818446636 0.9999992847442627
0.006155898328870535 1.000000476837158
0.006924873217940331 1.00000011920929
0.007693734019994736 1
0.008462481200695038 1
0.009231113828718662 1
0.009999632835388184 1
0.0107680382207036 1
0.01153632998466492 1
0.01230450812727213 1
0.01307257171720266 1
0.01384052168577909 1
0.01460835803300142 1
0.01537608075886965 1
0.0161436889320612 1
0.01691118441522121 1
0.01767856627702713 1
0.01844583265483379 1
0.0192129872739315 1
0.01998002827167511 1
0.02074695378541946 1
0.02151376567780972 1
0.02228046581149101 1
0.02304705046117306 1
0.023813521489501 1
0.02457988075911999 1
